BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7522,33, ,B9,225-20 59TH   AVENUE                     ,            ,11364,2,0,2,3042,2976,1965,1,B9,421950,2011-08-12
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7522,68, ,B9,225-09 HORACE HARDING EXPRE              ,            ,11364,2,0,2,3193,2712,1965,1,B9,0,2011-07-05
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7522,77, ,B9,224-15 HORACE HARDING EXPRE              ,            ,11364,2,0,2,3131,2976,1965,1,B9,0,2011-11-11
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7522,86, ,B9,223-23 HORACE HARDING EXPRE              ,            ,11364,2,0,2,3042,2712,1965,1,B9,0,2011-12-09
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7524,30, ,B9,57-10 226TH   STREET                     ,            ,11364,2,0,2,3437,3370,1965,1,B9,0,2011-12-30
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7525,20, ,B9,5707 224TH STREET                        ,            ,11364,2,0,2,3424,3105,1965,1,B9,0,2011-03-03
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7525,43, ,B9,57-50 225TH   STREET                     ,            ,11364,2,0,2,3488,3105,1965,1,B9,0,2011-03-18
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7526,18, ,B9,57-21 223RD   STREET                     ,            ,11364,2,0,2,3225,2905,1965,1,B9,10,2011-09-27
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7526,60, ,B9,223-11 59TH   AVENUE                     ,            ,11364,2,0,2,3436,2635,1965,1,B9,870000,2011-06-15
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7527,21, ,B2,221-48 59TH   AVENUE                     ,            ,11364,2,0,2,3433,3374,1970,1,B2,900000,2011-08-18
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7527,45, ,B2,221-77 HORACE HARDING EXPRE              ,            ,11364,2,0,2,3200,2976,1970,1,B2,0,2011-01-12
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7527,52, ,B2,221-57 HORACE HARDING EXPRE              ,            ,11364,2,0,2,3000,2976,1970,1,B2,713000,2011-02-07
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7527,55, ,B2,221-47 HOR HARDING EP SR N               ,            ,11364,2,0,2,3000,3091,1970,1,B2,755000,2011-09-30
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7528,7, ,B2,221-12 58TH AVE                          ,            ,11364,2,0,2,3700,3374,1970,1,B2,0,2011-07-12
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7528,17, ,B2,221-28 58TH   AVENUE                     ,            ,11364,2,0,2,3000,2835,1970,1,B2,0,2011-12-08
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7528,21, ,B2,221-34 58TH   AVENUE                     ,            ,11364,2,0,2,3200,3374,1970,1,B2,304000,2011-02-17
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7528,47, ,B2,221-53 59TH AVE                          ,            ,11364,2,0,2,3433,3374,1970,1,B2,945000,2011-08-09
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7531,18, ,B2,223-14 56TH   AVENUE                     ,            ,11364,2,0,2,3075,3402,1970,1,B2,0,2011-06-28
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7531,60, ,B2,223-39 56TH   ROAD                       ,            ,11364,2,0,2,3433,3374,1970,1,B2,0,2011-11-23
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7565,44, ,B2,230-17 HOR HARDING EP SR N               ,            ,11364,2,0,2,3020,1926,2006,1,B2,0,2011-04-01
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7567,26, ,B2,230-08 57TH   ROAD                       ,            ,11364,2,0,2,5000,3100,1955,1,B2,933800,2011-10-06
4,BAYSIDE                  ,02  TWO FAMILY HOMES                        ,1,7567,75, ,B3,229-25 58TH AVENUE                       ,            ,11364,2,0,2,4700,2100,1960,1,B3,0,2011-08-11
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,5775,4, ,C0,15-08 201ST   STREET                     ,            ,11360,3,0,3,7125,3726,1965,1,C0,0,2011-10-19
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,5893,22, ,C0,23-27 CORPORAL KENNEDY ST                ,            ,11360,3,0,3,2212,4420,1975,1,C0,810000,2011-09-26
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,5893,47, ,C0,209-24 23RD AVENUE                       ,            ,11360,3,0,3,2165,3265,1975,1,C0,0,2011-10-20
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,5938,77, ,C0,214-01 WATERS EDGE DRIVE                 ,            ,11360,3,0,3,4341,3430,1970,1,C0,0,2011-05-12
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,5948,3, ,C0,214-17 18TH   AVENUE                     ,            ,11360,3,0,3,2200,4426,1972,1,C0,600000,2011-02-23
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,5948,20, ,C0,16-59 BELL BOULEVARD                     ,            ,11360,3,0,3,3133,4112,1971,1,C0,808000,2011-03-30
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,5958,112, ,C0,214-06 23RD AVENUE                       ,            ,11360,3,0,3,2200,3430,1970,1,C0,0,2011-10-20
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,5958,113, ,C0,214-08 23RD   AVENUE                     ,            ,11360,3,0,3,2200,3628,1980,1,C0,0,2011-05-16
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,6054,27, ,C0,29-07 BELL BOULEVARD                     ,            ,11360,3,0,3,1056,2007,1940,1,C0,655000,2011-08-04
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,6119,67, ,C0,213-52 34 RD.                            ,            ,11361,3,0,3,3125,3475,1975,1,C0,0,2011-01-14
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,6234,2, ,C0,38-39 213TH   STREET                     ,            ,11361,3,0,3,2200,3630,1980,1,C0,938000,2011-12-20
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,6238,39, ,C0,38-20 CORPORAL STONE STREE               ,            ,11361,3,0,3,4000,3450,2003,1,C0,945000,2011-05-03
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,6283,1, ,C0,42-37 212TH STREET                       ,            ,11361,3,0,3,2900,2278,1960,1,C0,875000,2011-06-10
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,6283,37, ,C0,42-34 213TH   STREET                     ,            ,11361,3,0,3,2522,2380,1960,1,C0,600000,2011-04-22
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,6286,2, ,C0,4321 212TH ST                            ,            ,11361,3,0,3,2900,2950,1950,1,C0,0,2011-08-04
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,6309,136, ,C0,43-23 215TH PLACE                        ,            ,11361,3,0,3,2150,2320,1995,1,C0,0,2011-03-25
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,7313,43, ,C0,211-35 45TH   ROAD                       ,            ,11361,3,0,3,2767,3375,2005,1,C0,1080000,2011-10-05
4,BAYSIDE                  ,03  THREE FAMILY HOMES                      ,1,7313,45, ,C0,211-31 45TH   ROAD                       ,            ,11361,3,0,3,2767,3375,2005,1,C0,1120000,2011-06-10
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1013, ,R3,206-07 EMILY ROAD                        ,            ,11360,1,0,1,0,0,0,1,R3,390000,2011-10-14
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1033, ,R3,12-08 ROBIN LANE                         ,            ,11360,1,0,1,0,0,1982,1,R3,583000,2011-04-28
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1050, ,R3,205-32 BRIAN CRESCENT                    ,            ,11360,1,0,1,0,0,1982,1,R3,575000,2011-11-21
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1062, ,R3,205-40 BRIAN CRESCENT                    ,            ,11360,1,0,1,0,0,1982,1,R3,505000,2011-03-21
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1070, ,R3,20546 BRIAN CRESCENT                     ,            ,11360,1,0,1,0,0,1982,1,R3,0,2011-08-16
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1090, ,R3,205-58 BRIAN CRESCENT                    ,            ,11360,1,0,1,0,0,1982,1,R3,458000,2011-04-26
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1099, ,R3,205-64 BRIAN CRESCENT                    ,            ,11360,1,0,1,0,0,1982,1,R3,0,2011-06-08
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1113, ,R3,206-06 EMILY ROAD                        ,            ,11360,1,0,1,0,0,1982,1,R3,530000,2011-10-28
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1200, ,R3,13-28 ROBIN LANE                         ,            ,11360,1,0,1,0,0,1985,1,R3,450000,2011-10-21
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1202, ,R3,1332 ROBIN LANE                          ,            ,11360,1,0,1,0,0,1985,1,R3,312000,2011-10-14
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1211, ,R3,13-38 ROBIN LANE                         ,            ,11360,1,0,1,0,0,1985,1,R3,0,2011-10-07
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1351, ,R3,207-28 JORDAN DRIVE                      ,17962,11360,1,0,1,0,0,1985,1,R3,525000,2011-11-21
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1400, ,R3,14-04 MICHAEL PLACE                      ,20113,11360,1,0,1,0,0,1985,1,R3,0,2011-05-27
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1411, ,R3,14-12 MICHAEL PLACE                      ,20117,11360,1,0,1,0,0,1985,1,R3,0,2011-12-08
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1419, ,R3,14-05 MICHAEL PLACE                      ,21120,11360,1,0,1,0,0,1985,1,R3,664000,2011-06-02
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1513, ,R3,208-03 ESTATES DRIVE                     ,23132,11360,1,0,1,0,0,1985,1,R3,865000,2011-08-08
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1514, ,R3,208-01 ESTATES DRIVE                     ,23133,11360,1,0,1,0,0,1985,1,R3,412000,2011-04-13
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1515, ,R3,208-01 ESTATES DRIVE                     ,23133,11360,1,0,1,0,0,1985,1,R3,0,2011-04-21
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1530, ,R3,13-24 MICHAEL PLACE                      ,25138,11360,1,0,1,0,0,1985,1,R3,0,2011-01-24
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1536, ,R3,13-28 MICHAEL PLACE                      ,25140,11360,1,0,1,0,0,1985,1,R3,0,2011-06-30
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1585, ,R3,13-20 MICHAEL COURT                      ,            ,11360,1,0,1,0,0,1985,1,R3,590000,2011-05-17
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1591, ,R3,13-17 MICHAEL COURT                      ,            ,11360,1,0,1,0,0,1985,1,R3,735000,2011-01-26
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1594, ,R3,13-15 MICHAEL COURT                      ,            ,11360,1,0,1,0,0,1985,1,R3,800000,2011-07-14
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1605, ,R3,13-22 208TH   PLACE                      ,            ,11360,1,0,1,0,0,1985,1,R3,620000,2011-09-19
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1656, ,R3,207-18 MELISSA COURT                     ,            ,11360,1,0,1,0,0,0,1,R3,690000,2011-09-29
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1668, ,R3,208-04 ROBERT ROAD                       ,            ,11360,1,0,1,0,0,1985,1,R3,620000,2011-08-11
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1727, ,R3,207-27 MELISSA COURT                     ,            ,11360,1,0,1,0,0,1985,1,R3,680000,2011-03-21
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1736, ,R3,207-30 DARREN DRIVE                      ,            ,11360,1,0,1,0,0,1985,1,R3,360000,2011-12-22
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1759, ,R3,207-15 MELISSA COURT                     ,            ,11360,1,0,1,0,0,1985,1,R3,0,2011-07-18
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1764, ,R3,12-33 ESTATES LANE                       ,            ,11360,1,0,1,0,0,1985,1,R3,0,2011-02-14
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1792, ,R3,12-07 ESTATES LANE                       ,            ,11360,1,0,1,0,0,0,1,R3,0,2011-10-28
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5843,1807, ,R3,207-23 DARREN DRIVE                      ,            ,11360,1,0,1,0,0,0,1,R3,615000,2011-08-12
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5863,1001, ,R3,18-02 18TH   AVENUE                      ,1,11360,1,0,1,0,0,1966,1,R3,535000,2011-11-22
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5863,1003, ,R3,18-04 CORPORAL KENNEDY ST                ,3,11360,1,0,1,0,0,1966,1,R3,0,2011-11-11
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5863,1098, ,R3,23-14 CORPORAL KENNEDY ST                ,98,11360,1,0,1,0,0,1966,1,R3,465000,2011-01-27
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5863,1110, ,R3,18-72 CORPORAL KENNEDY ST                ,110,11360,1,0,1,0,0,1966,1,R3,625000,2011-03-16
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5893,2265, ,R3,209-11 26TH   AVENUE                     ,3K          ,11360,1,0,1,0,0,0,1,R3,0,2011-05-12
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5893,2273, ,R3,209-45 26TH AVENUE                       ,1C          ,11360,1,0,1,0,0,0,1,R3,0,2011-05-05
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5893,2278, ,R3,209-45 26TH   AVENUE                     ,1J          ,11360,1,0,1,0,0,0,1,R3,0,2011-06-11
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5893,2283, ,R3,209-45 26TH AVENUE                       ,2D          ,11360,1,0,1,0,0,0,1,R3,465000,2011-06-27
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5893,2296, ,R3,209-45 26TH AVENUE                       ,3H          ,11360,1,0,1,0,0,0,1,R3,550000,2011-01-24
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5893,2332, ,R3,210-19 26TH   AVENUE                     ,3D          ,11360,1,0,1,0,0,0,1,R3,0,2011-02-16
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5893,2332, ,R3,210-19 26TH   AVENUE                     ,3D          ,11360,1,0,1,0,0,0,1,R3,0,2011-02-16
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,5893,2334, ,R3,210-19 26TH   AVENUE                     ,3F          ,11360,1,0,1,0,0,0,1,R3,440000,2011-01-07
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,6283,1007, ,R3,212-14 42ND   AVENUE                     ,16A         ,11361,1,0,1,0,0,2005,1,R3,485000,2011-07-18
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,6283,1012, ,R3,212-14 42ND AVENUE                       ,18C         ,11361,1,0,1,0,0,2005,1,R3,515000,2011-05-20
4,BAYSIDE                  ,04  TAX CLASS 1 CONDOS                      ,1A,7532,1022, ,R3,56-08 CLOVERDALE BOULEVARD               ,22,11364,1,0,1,0,0,1950,1,R3,0,2011-12-21
4,BAYSIDE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,6053,17, ,V0,213TH   STREET                           ,            ,11361,0,0,0,2500,0,0,1,V0,0,2011-05-09
4,BAYSIDE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,6055,18, ,V0,214TH   STREET                           ,            ,11364,0,0,0,2875,0,0,1,V0,0,2011-05-17
4,BAYSIDE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,6068,7, ,V0,214TH   PLACE                            ,            ,11361,0,0,0,4700,0,0,1,V0,0,2011-08-01
4,BAYSIDE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,6176,60, ,V0,36-29 BELL BOULEVARD                     ,            ,11361,0,0,0,8183,0,0,1,V0,1260292,2011-12-28
4,BAYSIDE                  ,05  TAX CLASS 1 VACANT LAND                 ,1,6186,79, ,A3,36 AVE                                   ,            ,11361,1,0,1,4000,2340,2011,1,V0,420000,2011-06-22
4,BAYSIDE                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,6192,42, ,V0,223RD   STREET                           ,            ,0,0,0,0,4008,0,0,1,V0,0,2011-10-17
